CID,target,Activity at 10.0 uM
2063560,0,29.0456
3164903,0,29.0544
2725411,0,29.0607
9689514,0,29.0807
7190549,0,29.0842
947823,0,29.0977
6471576,0,29.1045
6468649,0,29.1066
3147347,0,29.1094
3802910,0,29.1196
868468,0,29.138
3631501,0,29.1391
25163097,0,29.1622
4494116,0,29.1678
9589758,0,29.2022
23723708,0,29.2291
4961760,0,29.2994
2934159,0,29.3046
7477399,0,29.3276
3420746,0,29.3333
4571991,0,29.3477
3908648,0,29.3621
76175,0,29.3627
17095589,0,29.3642
2594903,0,29.3662
3907587,0,29.3663
5428344,0,29.3947
4218564,0,29.3988
6466309,0,29.4188
970557,0,29.4209
2811792,0,29.4304
2117574,0,29.4523
4727544,0,29.4577
209610,0,29.4662
2819486,0,29.4963
24761438,0,29.5013
6472563,0,29.5323
5348649,0,29.5333
25237330,0,29.5602
5916191,0,29.5635
776697,0,29.6085
565801,0,29.6206
1539302,0,29.6452
9509611,0,29.6611
4660436,0,29.6692
744355,0,29.681
5349991,0,29.6962
135398641,0,29.7154
6467211,0,29.73
2355284,0,29.7349
3108446,0,29.7465
16304119,0,29.7568
622352,0,29.7788
3360702,0,29.7916
2320453,0,29.8256
2818795,0,29.8474
2773135,0,29.865
16322610,0,29.8855
135418771,0,29.9173
724552,0,29.9276
3137533,0,29.9325
15994761,0,29.9413
6463507,0,29.9572
3161314,0,29.9764
23723773,0,29.9779
135472736,0,30.0219
16438239,0,30.0481
5015978,0,30.0519
5371106,0,30.0603
2057116,0,30.0822
135457587,0,30.0872
4620189,0,30.1163
667600,0,30.1211
135610577,0,30.1538
2815750,0,30.1691
773625,0,30.1857
8106910,0,30.1946
739302,0,30.21
2803736,0,30.2356
918958,0,30.2455
2945175,0,30.2685
729101,0,30.2794
783807,0,30.2993
704877,0,30.3033
579848,0,30.3038
6468639,0,30.3098
6003887,0,30.3265
6467918,0,30.3356
1489141,0,30.3697
2954359,0,30.389
66061,0,30.4073
2356939,0,30.4091
3711774,0,30.4175
5718763,0,30.4358
2414029,0,30.438
6506654,0,30.4533
535317,0,30.4622
5343112,0,30.4857
18577992,0,30.4901
23723728,0,30.5482
2766159,0,30.5511
671267,0,30.5786
802166,0,30.5812
135469928,0,30.5826
1477617,0,30.5893
135648553,0,30.5941
1931228,0,30.6131
575091,0,30.6228
794671,0,30.6395
16411222,0,30.653
4883439,0,30.6679
16188110,0,30.6911
6484377,0,30.7018
3113534,0,30.7243
3097333,0,30.726
5949916,0,30.7288
4942535,0,30.737
2815687,0,30.7828
1278174,0,30.7863
135516039,0,30.8411
16192763,0,30.8994
4153146,0,31.0047
3380812,0,31.021
206796,0,31.0341
1246443,0,31.0346
2818729,0,31.0464
2620861,0,31.0705
2342472,0,31.0777
2224760,0,31.0914
3726312,0,31.0926
1185274,0,31.1131
6906205,0,31.1153
1908236,0,31.1189
788041,0,31.1279
2587809,0,31.1735
959955,0,31.1736
3754715,0,31.2103
5345863,0,31.2266
930247,0,31.3307
16682308,0,31.3991
2729644,0,31.4177
135488596,0,31.4243
886408,0,31.4581
5727520,0,31.4762
752670,0,31.4926
2957197,0,31.498
868108,0,31.5083
2427005,0,31.5466
2845137,0,31.5903
17178068,0,31.6055
6465419,0,31.6296
6894999,0,31.7115
2733526,0,31.7162
23723712,0,31.7165
4858823,0,31.7177
9583228,0,31.7405
480272,0,31.7605
3714790,0,31.7703
2990407,0,31.7892
4885079,0,31.8011
5344455,0,31.8475
3107639,0,31.9386
1885341,0,31.984
24685929,0,32.0002
17395946,0,32.0008
936435,0,32.0448
16187430,0,32.0541
684041,0,32.0908
18105349,0,32.1085
9567462,0,32.1094
123191,0,32.128
2512392,0,32.1448
5721587,0,32.1605
2000582,0,32.1624
851534,0,32.1643
23724187,0,32.1915
1376160,0,32.2374
742321,0,32.2627
23723241,0,32.3153
1086288,0,32.3504
3164520,0,32.352
932966,0,32.3522
5613985,0,32.3598
5237608,0,32.3898
2815684,0,32.4358
4270012,0,32.441
9192653,0,32.4926
54685660,0,32.4933
3618391,0,32.4976
2805945,0,32.5335
6535273,0,32.5387
1508616,0,32.5935
352078,0,32.6108
5709672,0,32.6461
801446,0,32.6604
135472220,0,32.6678
3220976,0,32.6853
2747319,0,32.7378
2731095,0,32.7404
6469860,0,32.7585
3123595,0,32.8269
2514363,0,32.8317
20864728,0,32.8626
5902539,0,32.8696
2808378,0,32.8789
4962812,0,32.8856
9633573,0,32.8877
9559849,0,32.9035
914635,0,32.9834
3426586,0,33.004
6471819,0,33.0227
2905496,0,33.0758
2532745,0,33.0866
7322837,0,33.0871
677064,0,33.1132
16188952,0,33.1791
972289,0,33.2081
9587642,0,33.2227
2307977,0,33.2874
3543875,0,33.2953
6456545,0,33.3109
2816400,0,33.3286
807121,0,33.3458
2810379,0,33.3649
4882986,0,33.4024
940584,0,33.4272
1226658,0,33.4948
684607,0,33.5026
1082594,0,33.5049
2496326,0,33.5162
5713976,0,33.5962
3146822,0,33.5966
762145,0,33.7091
2921493,0,33.7328
9587731,0,33.7414
4920716,0,33.7482
2884440,0,33.7853
24793022,0,33.795
9557788,0,33.8112
2800769,0,33.8158
1452846,0,33.9987
4314957,0,34.0134
5830879,0,34.0215
7555151,0,34.023
1508884,0,34.0297
16191767,0,34.0387
2965332,0,34.0926
763595,0,34.0949
2431643,0,34.1033
777611,0,34.1946
2649216,0,34.305
6497449,0,34.3763
3712603,0,34.4116
965740,0,34.4565
3263209,0,34.4922
578338,0,34.4996
1376413,0,34.5514
5186159,0,34.5582
3128119,0,34.5621
33028,0,34.5807
742162,0,34.6331
2728519,0,34.6632
5767456,0,34.6777
2805370,0,34.704
5763,0,34.7734
2816389,0,34.8783
669659,0,34.9256
9653550,0,35.0157
1093443,0,35.0235
18084898,0,35.0659
2944600,0,35.1018
4846708,0,35.1111
135415731,0,35.1434
2735324,0,35.243
2805539,0,35.3069
3163260,0,35.3243
4316804,0,35.4084
860083,0,35.4224
135411658,0,35.4407
2463615,0,35.485
6903266,0,35.524
782926,0,35.5462
4399412,0,35.6686
3485450,0,35.671
2816129,0,35.7338
2604242,0,35.7597
4105408,0,35.8269
6498580,0,35.8417
2971296,0,36.0362
16324213,0,36.0592
5340791,0,36.0598
2881100,0,36.1412
2210686,0,36.1499
2813435,0,36.181
819330,0,36.305
1510651,0,36.4179
135454482,0,36.602
4528431,0,36.6259
2860655,0,36.6413
5305418,0,36.6871
16192367,0,36.7183
6887278,0,36.7306
3122290,0,36.7963
18573526,0,36.851
895297,0,36.8976
2323687,0,36.9231
3832753,0,36.9985
2846192,0,37.0131
6461027,0,37.0732
24979733,0,37.0879
3811303,0,37.1644
23724162,0,37.2629
7423206,0,37.3166
2532653,0,37.4811
845476,0,37.5234
20855090,0,37.5928
7593164,0,37.6951
9580312,0,37.7285
888130,0,37.8759
3207265,0,37.8879
2846021,0,37.9459
135504465,0,37.9566
4297678,0,37.9849
1146052,0,38.0435
1090393,0,38.1492
892323,0,38.1741
9566225,0,38.2618
2973117,0,38.359
3824882,0,38.4045
2838383,0,38.4761
790032,0,38.5646
2587467,0,38.5873
6618292,0,38.708
13756,0,38.7173
2818301,0,38.752
6467803,0,38.7866
135507980,0,38.7957
4262785,0,38.8185
16302467,0,38.8367
1444816,0,38.8377
887297,0,38.8383
2819067,0,38.8523
2727315,0,38.8984
3742018,0,38.9393
2925014,0,39.0251
774454,0,39.0282
135443121,0,39.0355
9646180,0,39.0415
1131221,0,39.0813
2732576,0,39.2611
2428712,0,39.3182
616538,0,39.3315
1183382,0,39.38
768332,0,39.47
2816406,0,39.4934
16000945,0,39.5765
835394,0,39.6674
824607,0,39.7214
16804589,0,39.7572
9594933,0,39.8164
5414195,0,39.9206
2918685,0,39.9867
836589,0,40.0477
5298400,0,40.0834
3152515,0,40.1048
2929716,0,40.1181
2728483,0,40.1955
10037511,0,40.2221
9585555,0,40.3087
9581006,0,40.3176
3124170,0,40.3548
24747060,0,40.3968
2931904,0,40.423
747667,0,40.5824
2805300,0,40.6189
893130,0,40.6408
792753,0,40.6967
694979,0,40.7547
25237291,0,40.9047
24241248,0,40.9106
790413,0,41.2292
300664,0,41.2866
4961656,0,41.2897
706927,0,41.36
17582980,0,41.3816
1855733,0,41.4292
4782762,0,41.4714
16681813,0,41.5561
2867643,0,41.778
2945531,0,41.8028
16196271,0,41.8081
3278590,0,41.8591
4455561,0,41.8866
288875,0,41.9274
787426,0,42.0644
879259,0,42.1059
42912312,0,42.1338
1218526,0,42.3343
2241007,0,42.3958
2211217,0,42.4019
856037,0,42.403
5357469,0,42.4398
20900814,0,42.4921
744861,0,42.6541
135650471,0,42.7182
2971089,0,42.7333
135435509,0,42.7393
6467807,0,42.9148
11842289,0,43.1599
856047,0,43.2028
756103,0,43.5899
6467226,0,43.5902
2460743,0,43.6334
5042475,0,43.8752
4201600,0,44.0431
934846,0,44.2017
6898485,0,44.2477
1977290,0,44.3794
2857619,0,44.4398
2764885,0,44.5908
3794954,0,44.6947
99720,0,44.7311
4354855,0,44.8972
1329648,0,45.0329
536624,0,45.0816
2768085,0,45.2158
2828696,0,45.5534
16442194,0,45.6907
839555,0,45.7389
443955,0,45.8682
616481,0,45.9913
2298971,0,46.024
24791436,0,46.1615
16298629,0,46.1977
2816171,0,46.5009
23723243,0,46.57
800252,0,46.6275
766783,0,47.0269
834781,0,47.0816
9566438,0,47.192
1712853,0,47.2743
1894361,0,47.4208
531886,0,47.5954
221767,0,47.6974
6326497,0,47.8123
2882395,0,47.978
2731217,0,48.1413
1504001,0,48.2838
2956749,0,48.4912
741056,0,48.6896
4566027,0,48.7404
2843517,0,48.7477
6468478,0,48.8653
1154989,0,49.1779
4066523,0,49.1852
23723298,0,49.1927
2882051,0,49.2592
2817441,0,49.3258
6472430,0,49.4212
6148845,0,49.7703
2424786,0,49.8107
2730876,0,49.8236
3155184,0,49.8483
2801781,0,49.8949
24791777,0,49.8952
2147391,0,49.922
4879562,0,49.9551
3396611,0,50.3331
850684,0,50.5631
2822036,0,50.8179
2450587,0,51.0329
3157345,0,51.4165
2882129,0,51.7762
783843,0,51.8393
6467632,0,51.9898
18573626,0,52.1398
1072934,0,52.2146
587173,0,52.3391
6486361,0,52.556
2991404,0,52.5813
974921,0,52.8203
2843709,0,53.0068
7189860,0,53.2741
1227914,0,53.5519
135457771,0,53.981
5020597,0,54.026
3964694,0,54.032
16682528,0,54.2731
2905478,0,54.9544
3203,0,55.3416
790714,0,55.5307
16196008,0,55.861
865852,0,56.0032
2679103,0,56.4198
3813019,0,56.5081
775818,0,57.2988
2824308,0,57.3538
2819124,0,57.4034
2812423,0,57.5381
1505720,0,57.5526
864669,0,57.9847
9590774,0,58.6041
16682427,0,59.028
845377,0,59.3895
3782880,0,59.4505
2815992,0,59.8261
135470757,0,59.8436
4830922,0,60.1909
5135482,0,60.4858
2910388,0,60.8155
135569083,0,61.6633
890601,0,61.8677
734484,0,61.9157
5726238,0,64.3943
803582,0,65.049
15999200,0,66.1406
2439224,0,67.1513
936046,0,68.7089
2762,0,69.8558
972231,0,69.961
976396,0,73.1043
3132919,0,81.2406
1967638,0,90.2688
2238406,0,110.567
9551164,1,-112.471
4917,1,-111.528
4350931,1,-106.814
11957685,1,-106.293
6602611,1,-106.287
91499,1,-105.853
4661786,1,-105.624
24746128,1,-105.21
16746000,1,-103.971
650821,1,-103.277
19675,1,-102.109
11957526,1,-101.98
5337390,1,-101.022
16031729,1,-100.551
16682104,1,-100.463
16746297,1,-100.448
25102584,1,-100.221
22576,1,-100.095
3133530,1,-100.017
6881375,1,-99.356
2331,1,-98.8077
9595162,1,-98.7005
135478946,1,-98.5016
7207402,1,-98.4503
2457362,1,-98.4433
16029566,1,-97.818
1480768,1,-97.7865
2261361,1,-97.7609
941650,1,-97.4644
4621,1,-97.2828
4117927,1,-96.9825
6235868,1,-96.8874
690672,1,-96.7757
4066205,1,-96.6171
5034883,1,-96.4744
24981832,1,-96.3249
4973873,1,-96.3183
2372876,1,-96.2632
68539,1,-96.2594
5771079,1,-95.9433
5282478,1,-95.8747
11957695,1,-95.7872
3732815,1,-95.5201
43640,1,-95.4682
2500339,1,-95.4605
688004,1,-95.3634
15945210,1,-95.3024
9689175,1,-94.9898
4582830,1,-94.9762
419146,1,-94.9143
695449,1,-94.8254
2813126,1,-94.7376
16026425,1,-94.5842
9569180,1,-93.9341
16252412,1,-93.9132
869329,1,-93.8523
25163838,1,-93.8263
12444299,1,-93.7818
1224278,1,-93.7719
3936591,1,-93.7011
712899,1,-93.6961
44246512,1,-93.5645
24794272,1,-93.5505
16347625,1,-93.5408
3625828,1,-93.5082
1823283,1,-93.2813
799340,1,-93.222
3244113,1,-93.0038
2139922,1,-92.8629
16682278,1,-92.7913
666027,1,-92.7848
658627,1,-92.6874
15945683,1,-92.6692
16745864,1,-92.606
664489,1,-92.552
9616390,1,-92.5247
135521448,1,-92.4042
6240,1,-92.3437
3228280,1,-92.3161
16300846,1,-92.3117
16033534,1,-92.3054
18561646,1,-92.0616
16544092,1,-92.051
1387594,1,-92.0328
16033718,1,-91.9714
11957122,1,-91.9621
24747454,1,-91.8183
689341,1,-91.8045
135415514,1,-91.7075
23602796,1,-91.6394
2945487,1,-91.6163
3244569,1,-91.568
954220,1,-91.5331
6604126,1,-91.4904
3205307,1,-91.4617
2367711,1,-91.4398
1927521,1,-91.4389
697249,1,-91.4107
2826209,1,-91.3994
6077199,1,-91.3531
25067632,1,-91.2929
24789730,1,-91.1904
3236926,1,-91.1795
650570,1,-91.118
9549638,1,-91.0828
3239150,1,-91.0002
4548234,1,-90.9417
2998115,1,-90.8114
3085006,1,-90.7395
1172817,1,-90.7244
16010330,1,-90.723
975769,1,-90.7043
6852375,1,-90.6974
3346091,1,-90.69
992707,1,-90.6439
16682184,1,-90.5726
2108937,1,-90.563
263177,1,-90.5349
16681946,1,-90.5104
2733484,1,-90.4507
5291728,1,-90.426
4277738,1,-90.2809
2336959,1,-90.2432
440990,1,-90.2344
666802,1,-90.1759
3241581,1,-90.1748
654161,1,-90.1714
439654,1,-90.1336
1164288,1,-90.1048
16190659,1,-90.0908
4178603,1,-90.0508
4134867,1,-90.04
20968171,1,-90.0264
22519413,1,-89.9461
25162345,1,-89.9084
291072,1,-89.851
15945200,1,-89.814
11957524,1,-89.7215
660964,1,-89.62
662563,1,-89.5716
2300643,1,-89.5188
5702128,1,-89.4824
443951,1,-89.4676
2097867,1,-89.3708
820099,1,-89.364
4782429,1,-89.3197
950340,1,-89.3127
9909521,1,-89.3108
135521588,1,-89.2837
16746575,1,-89.2599
3779253,1,-89.2531
2887117,1,-89.179
22548546,1,-89.1601
3243595,1,-89.1581
135398745,1,-89.0876
9562751,1,-89.078
654402,1,-89.0497
2997702,1,-89.0333
2984107,1,-89.0187
4418544,1,-88.9983
3217848,1,-88.9851
2896762,1,-88.9539
2331999,1,-88.925
3242702,1,-88.9176
11957535,1,-88.8565
3218175,1,-88.8535
3559,1,-88.8387
6901951,1,-88.8144
1867755,1,-88.7366
775147,1,-88.7143
5309771,1,-88.6279
2185081,1,-88.6275
782696,1,-88.5681
6436057,1,-88.5001
2801072,1,-88.4577
4567244,1,-88.423
15945062,1,-88.3753
3624322,1,-88.3624
24979469,1,-88.3605
47812,1,-88.3274
654427,1,-88.2478
10140115,1,-88.241
720536,1,-88.1793
2980948,1,-88.073
664992,1,-88.0056
14400564,1,-87.9441
3623980,1,-87.8979
2135723,1,-87.8715
1332959,1,-87.863
807738,1,-87.8532
3242123,1,-87.6881
16022126,1,-87.6447
3455035,1,-87.6228
667467,1,-87.5785
173870,1,-87.5675
1473944,1,-87.5331
2822811,1,-87.4624
2929563,1,-87.4461
2448,1,-87.4185
7080260,1,-87.4055
8151167,1,-87.4018
15945367,1,-87.391
4834644,1,-87.3719
66062,1,-87.3364
2475132,1,-87.3341
778415,1,-87.302
23581817,1,-87.2833
752578,1,-87.2793
879096,1,-87.2623
9554474,1,-87.2442
833159,1,-87.1921
4549290,1,-87.1756
1383832,1,-87.159
16031541,1,-87.149
1485388,1,-87.1408
2977639,1,-87.1308
660746,1,-87.1146
3677282,1,-87.0775
23581820,1,-87.0035
900756,1,-86.9962
6862122,1,-86.9835
272568,1,-86.9329
2333689,1,-86.8961
16746472,1,-86.8876
2990591,1,-86.8579
16682411,1,-86.8543
28693,1,-86.8469
6863571,1,-86.8089
1091512,1,-86.761
3218176,1,-86.7573
3236848,1,-86.7062
135401410,1,-86.701
4391746,1,-86.656
1068812,1,-86.6467
2156386,1,-86.6312
5867608,1,-86.5596
16031110,1,-86.4992
3835785,1,-86.4932
3143992,1,-86.4785
65340,1,-86.4756
1223878,1,-86.472
16029249,1,-86.4714
5736873,1,-86.4379
4140,1,-86.4076
3739681,1,-86.3672
5286552,1,-86.3628
9549749,1,-86.3502
5080728,1,-86.3295
2998543,1,-86.3252
16193511,1,-86.217
16013405,1,-86.1655
135521501,1,-86.1611
3310659,1,-86.1366
2999259,1,-86.1135
5375260,1,-86.077
16189055,1,-85.9877
44143766,1,-85.9747
3874060,1,-85.9489
24792725,1,-85.9374
660556,1,-85.9201
9549646,1,-85.8905
2285676,1,-85.8676
24792039,1,-85.7124
3120233,1,-85.6946
16029266,1,-85.6786
5927813,1,-85.6611
16195306,1,-85.6487
662803,1,-85.6232
16191973,1,-85.5726
20854303,1,-85.545
668011,1,-85.54
13446805,1,-85.5329
4199082,1,-85.5021
2481727,1,-85.4185
15991269,1,-85.3959
1247158,1,-85.3899
1598265,1,-85.3829
2996750,1,-85.3674
757724,1,-85.3647
7119101,1,-85.3604
16191925,1,-85.2272
5238634,1,-85.1862
16401830,1,-85.1819
655836,1,-85.1522
4076033,1,-85.1359
2049127,1,-85.1311
2817391,1,-85.0995
2767887,1,-85.0798
11957479,1,-85.0762
2908197,1,-85.0654
3291725,1,-85.0537
7711582,1,-85.0436
16196030,1,-85.0071
16012306,1,-85.0021
9549148,1,-84.9939
2670128,1,-84.9723
4848587,1,-84.972
3161772,1,-84.9482
5031637,1,-84.9259
2730955,1,-84.8779
135445538,1,-84.8643
5284927,1,-84.8012
5759005,1,-84.7618
1997660,1,-84.727
4306814,1,-84.6834
24982400,1,-84.673
2197002,1,-84.6035
7207098,1,-84.5971
9668313,1,-84.5426
2742881,1,-84.5262
32593,1,-84.5078
49381,1,-84.4801
24793614,1,-84.4725
3142408,1,-84.421
1238883,1,-84.407
1852613,1,-84.4035
16746479,1,-84.3906
13770,1,-84.3839
3222750,1,-84.3751
3218069,1,-84.3719
24820069,1,-84.288
10864994,1,-84.2262
9550740,1,-84.2017
1914390,1,-84.1935
2053102,1,-84.1879
36207,1,-84.1453
3989718,1,-84.1429
22330676,1,-84.0829
2336309,1,-84.0827
24687594,1,-84.0195
20956957,1,-83.922
24746888,1,-83.9137
752298,1,-83.8984
135460496,1,-83.8557
135546686,1,-83.8369
60854,1,-83.7882
16746442,1,-83.7848
6294028,1,-83.7618
16022269,1,-83.6653
16010940,1,-83.6216
24793566,1,-83.6165
4592264,1,-83.5438
54705095,1,-83.493
3045478,1,-83.4888
1490997,1,-83.4447
2484938,1,-83.4307
2999655,1,-83.4191
9553546,1,-83.4087
16010116,1,-83.3836
18552838,1,-83.3441
482237,1,-83.3008
3595115,1,-83.2766
9551344,1,-83.2299
46496286,1,-83.2191
6494491,1,-83.2128
135546822,1,-83.1995
4833036,1,-83.1726
4599008,1,-83.1168
25163584,1,-83.1143
4748,1,-83.0629
22512987,1,-83.0609
11495267,1,-83.0513
2165,1,-83.0077
3089939,1,-82.9787
33625,1,-82.9747
3276658,1,-82.9339
13020032,1,-82.9065
11958423,1,-82.8722
648006,1,-82.8471
16194272,1,-82.8143
1079713,1,-82.7543
783977,1,-82.7316
3250325,1,-82.7101
9153503,1,-82.6731
4870439,1,-82.6131
24793845,1,-82.596
3241623,1,-82.5813
135521462,1,-82.5601
3242385,1,-82.5286
9556577,1,-82.5234
3242693,1,-82.5126
2731872,1,-82.5113
1380898,1,-82.4801
659562,1,-82.422
2732715,1,-82.3924
3366808,1,-82.3878
650275,1,-82.3867
16007435,1,-82.3665
849850,1,-82.3303
656273,1,-82.3266
2121831,1,-82.317
1107621,1,-82.3126
1303386,1,-82.2881
2464421,1,-82.2832
2954328,1,-82.2589
5199378,1,-82.2067
2830213,1,-82.1959
667009,1,-82.1609
16015848,1,-82.1352
3816446,1,-82.0591
15989489,1,-82.04
3190948,1,-82.0259
969710,1,-81.988
24789559,1,-81.9803
4569518,1,-81.976
754219,1,-81.9347
20179,1,-81.8964
11718531,1,-81.8616
5702223,1,-81.8526
1022059,1,-81.8325
2885681,1,-81.7492
4121648,1,-81.7282
15945014,1,-81.7029
2058390,1,-81.6289
9552079,1,-81.6222
24789900,1,-81.594
309593,1,-81.5827
24761954,1,-81.4949
2480149,1,-81.4398
16016640,1,-81.3976
9594314,1,-81.3816
3640710,1,-81.3674
9549380,1,-81.3595
22553466,1,-81.3579
654524,1,-81.3251
3775786,1,-81.2813
16017715,1,-81.2582
16746345,1,-81.2021
3677366,1,-81.1911
1206873,1,-81.1102
1833765,1,-81.1073
2924332,1,-81.0649
3242351,1,-81.064
941125,1,-81.0371
2964098,1,-80.996
44460100,1,-80.9919
4623844,1,-80.9695
1791609,1,-80.9606
6224559,1,-80.9351
12006200,1,-80.9155
298,1,-80.8498
5887,1,-80.8492
135546908,1,-80.7495
3218178,1,-80.7493
5282318,1,-80.731
16016369,1,-80.7309
753113,1,-80.7099
657745,1,-80.6605
3242312,1,-80.6011
3241036,1,-80.5552
2329736,1,-80.501
16029031,1,-80.4867
7831486,1,-80.4253
443422,1,-80.3788
16021521,1,-80.3774
16028463,1,-80.3357
23581824,1,-80.2923
2946322,1,-80.2512
3788317,1,-80.1907
24819390,1,-80.1797
4091210,1,-80.1452
941651,1,-80.1324
34458,1,-80.1161
16746478,1,-80.1082
2831347,1,-80.1071
3244351,1,-80.0926
3602577,1,-80.0863
18150834,1,-80.0728
2081485,1,-80.0666
24819017,1,-80.0473
17376004,1,-80.0349
18776708,1,-80.0308
4830798,1,-80.025
16024068,1,-79.9932
776396,1,-79.9891
16031292,1,-79.9823
16187939,1,-79.9725
15139,1,-79.9538
23723694,1,-79.9363
2847444,1,-79.9316
135925271,1,-79.904
2930631,1,-79.9036
3191558,1,-79.8853
16018988,1,-79.8459
331833,1,-79.8369
1186017,1,-79.826
15990896,1,-79.8033
1214213,1,-79.7958
2966663,1,-79.7623
1919081,1,-79.701
16023151,1,-79.6839
2594758,1,-79.6212
4834989,1,-79.6123
752027,1,-79.5679
1072271,1,-79.5424
4160126,1,-79.5333
4237777,1,-79.5191
7096155,1,-79.4936
2223899,1,-79.4737
16746299,1,-79.4729
2962706,1,-79.4649
9113502,1,-79.463
16188007,1,-79.4583
969207,1,-79.4257
16237974,1,-79.3885
20923416,1,-79.3659
645962,1,-79.3431
3432257,1,-79.3261
6493454,1,-79.2949
35758,1,-79.2702
972900,1,-79.2662
4536417,1,-79.2568
16027128,1,-79.1734
834090,1,-79.1207
3776093,1,-79.1177
135420354,1,-79.0994
3748066,1,-79.0038
5064375,1,-78.974
2145485,1,-78.9684
287142,1,-78.9532
2179734,1,-78.9402
753651,1,-78.9264
16196356,1,-78.9173
6866937,1,-78.871
441358,1,-78.8385
3571459,1,-78.8106
6419921,1,-78.8066
6005798,1,-78.767
